ID,risk_probability_default,decision
5062554,0.0004533703335831774,Approved
5062555,0.04222276930363295,Approved
5062556,0.01259018674490852,Approved
5062557,0.0037483198344272074,Approved
5062558,0.002701395847151098,Approved
5062560,4.983524575313166e-06,Approved
5062561,0.9999954381840417,Rejected
5062562,5.9397865171864484e-06,Approved
5062563,1.4932786899612586e-05,Approved
5062564,0.0011808072635371906,Approved
5062565,0.0011808072635371906,Approved
5062566,0.0011808072635371906,Approved
5062568,0.9999997538930641,Rejected
5062569,0.023373879333198764,Approved
5062573,0.00940680524124463,Approved
5062574,0.00098906489288268,Approved
5062576,0.9999996382122655,Rejected
5062577,0.004082803211394139,Approved
5062578,0.00940680524124463,Approved
5062582,7.147889698458234e-05,Approved
5062583,0.030789165760686778,Approved
5062584,0.0016113543234970514,Approved
5062585,0.005820256962184611,Approved
5062586,0.02459313290078752,Approved
5062587,0.028890788606054898,Approved
5062590,0.0005018282849495951,Approved
5062591,3.0487263004413212e-05,Approved
5062592,0.00034562281152682975,Approved
5062593,0.0033878208453823086,Approved
5062595,2.1233061522436524e-06,Approved
5062596,1.609656778007448e-05,Approved
5062599,0.0012862431943778505,Approved
5062600,0.0012333858523013025,Approved
5062601,0.0003656419515608446,Approved
5062602,0.0016620925983091232,Approved
5062604,0.0003656419515608446,Approved
5062605,0.0011654361910136495,Approved
5062606,0.0011896834247932286,Approved
5062607,0.006509673116075066,Approved
5062608,0.0003656419515608446,Approved
5062609,0.0004211161191816266,Approved
5062610,0.00036883046052995917,Approved
5062611,0.00036883046052995917,Approved
5062612,0.00036883046052995917,Approved
5062613,0.00036883046052995917,Approved
5062614,0.00036883046052995917,Approved
5062615,0.00013570072003240552,Approved
5062617,0.9999983030759155,Rejected
5062618,0.00011259705925410467,Approved
5062619,0.0006941259387004062,Approved
5062621,0.00021649696414931688,Approved
5062622,5.2819388178641246e-05,Approved
5062623,5.2819388178641246e-05,Approved
5062625,0.0007541402884364908,Approved
5062626,0.0007541402884364908,Approved
5062628,0.0003867143254798529,Approved
5062629,0.00039035635466918905,Approved
5062630,8.807248140446544e-05,Approved
5062631,0.0021172244255597684,Approved
5062632,0.00035153741753905223,Approved
5062635,0.000524848303697371,Approved
5062636,6.316056572062167e-05,Approved
5062637,5.762541363744452e-05,Approved
5062639,5.762541363744452e-05,Approved
5062640,0.0007028178645801141,Approved
5062645,0.08160790040144113,Approved
5062646,0.035846549907267954,Approved
5062649,0.9999999203164512,Rejected
5062651,0.00037698509229646115,Approved
5062652,0.009003017864813995,Approved
5062653,0.9999996330628723,Rejected
5062654,0.0012744291341908083,Approved
5062655,0.02325050055441335,Approved
5062656,0.025994708574181027,Approved
5062657,0.0030936542745315923,Approved
5062658,0.06678740436926828,Approved
5062659,0.0196184391436489,Approved
5062660,0.045350795214539774,Approved
5062661,0.010155388545697265,Approved
5062662,0.0012744291341908083,Approved
5062663,0.01796937719724151,Approved
5062668,2.1272898799316524e-05,Approved
5062669,1.903367377011874e-05,Approved
5062670,2.8086238708681763e-05,Approved
5062671,0.02891834146908165,Approved
5062672,0.0005059898356385042,Approved
5062673,0.0014404248429924027,Approved
5062674,0.9999992375419948,Rejected
5062676,0.0084558612970925,Approved
5062678,0.009141413133837836,Approved
5062679,0.0025849383281250594,Approved
5062680,0.00012053990775107707,Approved
5062683,0.008566160714882025,Approved
5062685,0.9999950768936758,Rejected
5062686,0.9999996287090422,Rejected
5062687,0.0020387638606099118,Approved
5062688,0.9999997951017741,Rejected
5062689,0.05755452067344799,Approved
5062690,0.9999999394631206,Rejected
5062691,0.9999999005288819,Rejected
5062692,0.9999997052506361,Rejected
5062693,0.013970676301584087,Approved
5062694,7.58602655421743e-05,Approved
5062695,0.003028811866112747,Approved
5062696,0.001117996279028703,Approved
5062697,0.001117996279028703,Approved
5062698,9.078788344063363e-05,Approved
5062699,0.003028811866112747,Approved
5062702,0.001117996279028703,Approved
5062704,7.58602655421743e-05,Approved
5062705,0.9999989500708563,Rejected
5062706,0.0023221569606675036,Approved
5062707,0.001117996279028703,Approved
5062708,0.003028811866112747,Approved
5062709,0.013970676301584087,Approved
5062710,0.001117996279028703,Approved
5062711,9.078788344063363e-05,Approved
5062712,0.001117996279028703,Approved
5062713,0.001117996279028703,Approved
5062714,7.58602655421743e-05,Approved
5062717,0.00041112631013432284,Approved
5062719,0.00041112631013432284,Approved
5062720,0.00041112631013432284,Approved
5062721,0.00065411255952269,Approved
5062723,0.0001805449394304481,Approved
5062726,0.00605024682234742,Approved
5062727,0.9999955946545358,Rejected
5062734,0.0013383245487799467,Approved
5062735,0.0023434036208462325,Approved
5062736,0.00046461586801365253,Approved
5062737,0.00035181233797736594,Approved
5062738,0.00046461586801365253,Approved
5062739,0.07563740583827304,Approved
5062740,0.013000469184764787,Approved
5062741,0.0019324638817981457,Approved
5062743,0.014552912466614706,Approved
5062744,0.1026431838845353,Approved
5062745,0.013000469184764787,Approved
5062747,0.016448112617807025,Approved
5062748,3.803048215452325e-05,Approved
5062749,0.002339982154344613,Approved
5062750,0.00037117987767981264,Approved
5062751,0.0010463230220848457,Approved
5062754,0.9999998377505669,Rejected
5062755,0.12836691551826565,Approved
5062756,0.006038740095009214,Approved
5065313,0.9999988340882864,Rejected
5065314,0.9999989622201034,Rejected
5065315,4.268147008974613e-05,Approved
5065316,0.9999987198641004,Rejected
5065320,0.0006176750182912068,Approved
5065321,0.0008219244674242382,Approved
5065322,0.0188174210654945,Approved
5065323,0.012385023651940075,Approved
5065329,0.9999979117695035,Rejected
5065333,2.538379675043866e-05,Approved
5065334,0.0006382651416016914,Approved
5065335,0.0006382651416016914,Approved
5065336,0.009225293322256297,Approved
5065337,0.999999795211713,Rejected
5065338,0.02709293397396303,Approved
5065339,0.02709293397396303,Approved
5065341,0.0056256166712258734,Approved
5065342,0.015283179249077525,Approved
5065343,0.015283179249077525,Approved
5065344,0.001633151100877063,Approved
5065345,0.015283179249077525,Approved
5065346,0.021451466719583135,Approved
5065348,0.9999997746395634,Rejected
5065349,0.0007958602986407993,Approved
5065350,0.020989502583209377,Approved
5065351,0.040226281222034574,Approved
5065352,0.040226281222034574,Approved
5065354,0.00024253977898992173,Approved
5065355,2.9768414846838126e-05,Approved
5065356,1.3852172898536585e-05,Approved
5065357,3.43016581436412e-05,Approved
5065358,0.011832773712347736,Approved
5065359,0.0036178358090603376,Approved
5065360,0.9999997288826619,Rejected
5065361,0.00628194051125132,Approved
5065362,0.002845045046744756,Approved
5065363,0.0056179946185542715,Approved
5065364,0.0036178358090603376,Approved
5065365,0.02756561584472947,Approved
5065366,0.015571759419493679,Approved
5065367,0.02756561584472947,Approved
5065368,0.005881109955012966,Approved
5065369,0.00628194051125132,Approved
5065370,0.0029074096165532318,Approved
5065371,0.016967560506673418,Approved
5065372,0.0002567313684028594,Approved
5065373,0.00021912782076177813,Approved
5065374,1.5175054142215589e-05,Approved
5065375,0.00021912782076177813,Approved
5065376,0.9999966285782459,Rejected
5065377,0.0012808818644528073,Approved
5065379,0.0008345839426608403,Approved
5065380,0.0010462859470222316,Approved
5065381,0.0009019805592654903,Approved
5065383,0.003855136777349681,Approved
5065384,0.002279940895154304,Approved
5065385,2.253018179043934e-05,Approved
5065387,0.005063944117860703,Approved
5065389,0.9999995767395478,Rejected
5065390,0.9999997640994259,Rejected
5065391,0.01851681950048101,Approved
5065392,0.0034540010013625524,Approved
5065395,4.779129539222878e-05,Approved
5065396,0.023674616766899775,Approved
5065397,0.0030980078940414818,Approved
5065398,6.137145317863898e-05,Approved
5065399,6.137145317863898e-05,Approved
5065400,0.0007542294576387077,Approved
5065402,0.00040648694966967754,Approved
5065403,0.00040648694966967754,Approved
5065404,4.651739011269833e-05,Approved
5065405,4.651739011269833e-05,Approved
5065406,0.00040648694966967754,Approved
5065407,0.13703530735284714,Approved
5065408,0.14443970792454236,Approved
5065411,0.00011657500349795965,Approved
5065412,0.00035306460651094785,Approved
5065413,0.009825995885803887,Approved
5065414,0.0007269988689457547,Approved
5065415,7.203124004826718e-05,Approved
5065416,8.115812116604581e-05,Approved
5065418,0.00023010349092303308,Approved
5065419,0.9999996890081865,Rejected
5065420,0.003196176251524774,Approved
5065421,0.0033384415655796445,Approved
5065422,0.0004649347180571778,Approved
5065423,0.00023010349092303308,Approved
5065424,0.00035637401710338773,Approved
5065425,8.76182567584755e-05,Approved
5065426,0.0001124384635563796,Approved
5065427,0.0001124384635563796,Approved
5065428,0.0001124384635563796,Approved
5065429,0.021600295701583984,Approved
5065430,0.050383073136357155,Approved
5065432,0.004927505840035587,Approved
5065435,0.050383073136357155,Approved
5065436,0.00018781192955829096,Approved
5065437,0.0005591887253844735,Approved
5065438,7.948867997695058e-06,Approved
5065439,0.0005919184071239268,Approved
5065441,0.00018929745773670864,Approved
5065442,0.00018781192955829096,Approved
5065443,0.0009777311342916465,Approved
5065444,0.00018781192955829096,Approved
5065446,4.424846339046576e-05,Approved
5065447,8.354967567553238e-05,Approved
5065451,6.312529771073727e-06,Approved
5065452,6.596302376482776e-06,Approved
5065454,6.596302376482776e-06,Approved
5065456,0.001168100390616239,Approved
5065457,0.002181494500453379,Approved
5065460,0.002181494500453379,Approved
5065461,0.002181494500453379,Approved
5065462,0.9999996631406349,Rejected
5065465,0.00180085918911101,Approved
5065471,0.03087824948761234,Approved
5065472,0.009064780881628827,Approved
5065473,0.03087824948761234,Approved
5065474,0.01497491536820403,Approved
5065475,0.03087824948761234,Approved
5065477,3.723163709448038e-05,Approved
5065478,3.723163709448038e-05,Approved
5065479,0.0008404164774958017,Approved
5065480,3.723163709448038e-05,Approved
5065484,0.0006371066909752959,Approved
5065485,0.0004497237979095489,Approved
5065486,0.014137925737744991,Approved
5065487,0.014137925737744991,Approved
5065488,0.003194618541461667,Approved
5065489,0.00036584744216757044,Approved
5065490,0.00036584744216757044,Approved
5065491,0.00036584744216757044,Approved
5065492,0.00017595517497161773,Approved
5065493,0.00036584744216757044,Approved
5065494,0.010852608029991976,Approved
5065496,0.9999999175072386,Rejected
5065497,0.9999997840791304,Rejected
5065498,0.9999999175072386,Rejected
5065499,0.0014261438256300883,Approved
5065500,0.00018428048690588732,Approved
5065501,0.0015100693455840748,Approved
5065502,0.009605414580795554,Approved
5065503,4.126013934236082e-06,Approved
5065504,8.161779516633913e-05,Approved
5065505,2.7394833488851612e-05,Approved
5065506,4.126013934236082e-06,Approved
5065507,1.2374139858018943e-05,Approved
5065508,2.7394833488851612e-05,Approved
5065510,4.126013934236082e-06,Approved
5065513,0.003082436032283401,Approved
5065515,0.004903273465342364,Approved
5065516,1.4772100645207873e-05,Approved
5065517,0.0004542218701382169,Approved
5065518,0.999999648866979,Rejected
5065519,0.0004549412646398036,Approved
5065520,1.1305380168074028e-05,Approved
5065521,0.0071444388494960286,Approved
5065526,0.0071444388494960286,Approved
5065528,0.05785271578840164,Approved
5065532,0.0027270702988525936,Approved
5065533,0.0027270702988525936,Approved
5065534,0.0010112617480633808,Approved
5065535,0.0027270702988525936,Approved
5065536,0.0027270702988525936,Approved
5065537,0.0027270702988525936,Approved
5065538,0.0027270702988525936,Approved
5065539,0.0010112617480633808,Approved
5065540,0.00423315051434613,Approved
5065541,0.0027270702988525936,Approved
5065542,0.7819671394456312,Rejected
5065544,0.32499033045865483,Approved
5065548,0.9646681534778108,Rejected
5065549,1.7168440662815068e-05,Approved
5065550,0.0002324111937538916,Approved
5065551,5.809670225659703e-05,Approved
5065553,0.00011050606238364074,Approved
5065554,0.0003712213128842032,Approved
5065556,0.0003712213128842032,Approved
5065558,0.005369287527678609,Approved
5065559,0.005369287527678609,Approved
5065560,0.0013318813455152777,Approved
5065561,0.0013318813455152777,Approved
5065562,0.0013318813455152777,Approved
5065563,0.0013318813455152777,Approved
5065566,0.002058560000048524,Approved
5065567,0.006058335789212993,Approved
5065568,0.005849918816389885,Approved
5065569,0.014973101325387489,Approved
5065570,0.009126266721012173,Approved
5065571,0.00511462005176186,Approved
5065572,0.02957433147807602,Approved
5065573,0.00019022555569120583,Approved
5065574,6.178101208173796e-05,Approved
5065575,0.007668818455573172,Approved
5065576,0.035765141163813643,Approved
5065577,0.006103654245880048,Approved
5065578,0.035765141163813643,Approved
5065579,0.0064806343353565775,Approved
5065580,6.178101208173796e-05,Approved
5065581,0.006103654245880048,Approved
5065583,2.371382691259667e-05,Approved
5065585,0.00021729224930667207,Approved
5065586,2.4568535383702896e-05,Approved
5065587,3.282716559555116e-06,Approved
5065588,2.371382691259667e-05,Approved
5065589,2.371382691259667e-05,Approved
5065590,2.371382691259667e-05,Approved
5065591,4.860708324873025e-07,Approved
5065592,0.9999957798046816,Rejected
5065593,2.371382691259667e-05,Approved
5065594,3.48146697291455e-07,Approved
5065597,0.0007163282101666628,Approved
5065598,3.988216507486821e-06,Approved
5065599,0.0007163282101666628,Approved
5065601,0.0005187547326120035,Approved
5065602,0.0005187547326120035,Approved
5065603,0.023704366792689627,Approved
5065605,0.0011886982775550531,Approved
5065606,0.0011886982775550531,Approved
5065607,0.0011886982775550531,Approved
5065608,0.0011659330220051979,Approved
5065609,0.9999997218786371,Rejected
5065610,0.0011659330220051979,Approved
5065611,0.9999998519618164,Rejected
5065613,0.0011659330220051979,Approved
5065614,0.006562876657871439,Approved
5065615,0.019817272380575762,Approved
5065616,0.05751016410883926,Approved
5065617,0.0026360861156419398,Approved
5065619,0.011132304176049164,Approved
5065621,0.010391568901082072,Approved
5065623,0.010391568901082072,Approved
5065626,0.00017329905168211518,Approved
5065628,0.00011123317111057915,Approved
5065629,0.08654473779948119,Approved
5065630,0.03951394914239607,Approved
5065631,0.024046084651009606,Approved
5065632,3.561176948654226e-05,Approved
5065633,0.9999996903096071,Rejected
5065634,0.9999996903096071,Rejected
5065635,0.0018056565701247672,Approved
5065636,0.9999996903096071,Rejected
5065637,0.9999997817602057,Rejected
5065638,0.017017238480624395,Approved
5065639,0.0027186666928993818,Approved
5065640,0.003007938172702472,Approved
5065641,0.003007938172702472,Approved
5065642,0.003007938172702472,Approved
5065644,0.00022830622733806036,Approved
5065645,0.9999998375738608,Rejected
5065646,0.00022830622733806036,Approved
5065648,5.001243829259379e-06,Approved
5065649,0.0017209611961461059,Approved
5065650,0.9999990813063568,Rejected
5065651,0.00036491629911481404,Approved
5065654,9.678893640676616e-06,Approved
5065655,1.2088582843268227e-05,Approved
5065656,0.029505346543007162,Approved
5065657,0.0064171099380389875,Approved
5065658,0.007955679595973066,Approved
5065659,0.0007314003705331296,Approved
5065660,0.007955679595973066,Approved
5065661,0.007955679595973066,Approved
5065663,0.017774902592415986,Approved
5065664,0.017774902592415986,Approved
5065665,0.017774902592415986,Approved
5065667,0.005568744215411069,Approved
5065668,0.00038114599349475467,Approved
5065669,0.005568744215411069,Approved
5065670,0.22258755417604376,Approved
5065672,0.024979582820015136,Approved
5065673,0.22258755417604376,Approved
5065674,0.9999999951443566,Rejected
5065675,0.9876106366181204,Rejected
5065676,8.232210516276473e-05,Approved
5065677,4.6354065486069425e-05,Approved
5065678,8.232210516276473e-05,Approved
5065679,8.232210516276473e-05,Approved
5065680,8.232210516276473e-05,Approved
5065681,8.232210516276473e-05,Approved
5065682,8.232210516276473e-05,Approved
5065683,8.232210516276473e-05,Approved
5065685,2.921206881171888e-05,Approved
5065686,0.003492381426969386,Approved
5065688,5.953639698505988e-05,Approved
5065689,5.953639698505988e-05,Approved
5065690,0.9999997923053515,Rejected
5065691,0.08629803680669312,Approved
5065692,0.9999997923053515,Rejected
5065693,0.9999997923053515,Rejected
5065694,0.011874055119207845,Approved
5065695,0.9999997923053515,Rejected
5065696,0.9999997923053515,Rejected
5065697,0.04947832664039432,Approved
5065698,0.9999997923053515,Rejected
5065699,0.9999997923053515,Rejected
5065700,0.9999998408642048,Rejected
5065702,0.9999991880923259,Rejected
5065703,0.999999658430973,Rejected
5065704,0.9999985452778039,Rejected
5065705,0.0016529992672050145,Approved
5065707,0.9999991880923259,Rejected
5065708,4.73121422139152e-05,Approved
5065709,0.0003697645867595817,Approved
5065710,0.0003697645867595817,Approved
5065711,6.125654273335854e-05,Approved
5065712,0.08232835307600175,Approved
5065714,0.00017781415672416675,Approved
5065715,0.0036173489035228974,Approved
5065716,0.00017781415672416675,Approved
5065721,0.0005005798075976989,Approved
5065722,4.396361335827383e-06,Approved
5065723,5.094429337009843e-05,Approved
5065725,0.00014124598329997223,Approved
5065727,7.860587733682709e-06,Approved
5065728,7.860587733682709e-06,Approved
5065729,7.722328832116692e-06,Approved
5065730,5.193964642376361e-05,Approved
5065731,5.193964642376361e-05,Approved
5065732,0.015453791477654907,Approved
5065734,0.030003781687526022,Approved
5065735,0.9999994510102269,Rejected
5065736,0.003304878658445267,Approved
5065737,0.023290536151409687,Approved
5065738,0.0037463800174959354,Approved
5065739,0.0002003042270737043,Approved
5065740,0.07645511316783263,Approved
5065742,0.9999951333780606,Rejected
5065743,7.176386893729585e-05,Approved
5065744,7.685617067777958e-06,Approved
5065746,0.9999951333780606,Rejected
5065747,5.944509444343982e-06,Approved
5065748,0.00310199853260669,Approved
5065749,0.00358454559814276,Approved
5065750,0.00358454559814276,Approved
5065751,0.003260527380153085,Approved
5065752,0.04785437842700847,Approved
5065753,0.05113229669569506,Approved
5065754,0.040559422148963346,Approved
5065755,0.040559422148963346,Approved
5065756,0.017018091888749236,Approved
5065757,0.003906185404608316,Approved
5065758,0.025519897208235814,Approved
5065759,0.005678327714075586,Approved
5065760,0.0029623383963689213,Approved
5065761,0.003856295074803921,Approved
5065762,0.040656318459556216,Approved
5065763,0.0034362238205848223,Approved
5065764,0.003856295074803921,Approved
5065765,0.004783003439486829,Approved
5065766,0.004783003439486829,Approved
5065767,0.9999999441311846,Rejected
5065768,0.12244240254667332,Approved
5065769,0.008730276382155023,Approved
5065770,0.13092657583498624,Approved
5065771,0.017852024694404903,Approved
5065772,0.0013264941208220961,Approved
5065773,0.0013264941208220961,Approved
5065774,0.026814082182727798,Approved
5065775,0.0013264941208220961,Approved
5065776,0.0064006618319208935,Approved
5065779,0.009837419696010768,Approved
5065781,0.08836037188535063,Approved
5065782,0.08836037188535063,Approved
5065784,0.00074130910854174,Approved
5065786,0.02565034153502638,Approved
5065787,0.9999998313962839,Rejected
5065788,0.026135885381569326,Approved
5065789,0.0015224163087636268,Approved
5065790,0.0015224163087636268,Approved
5065791,0.00104482150360122,Approved
5065792,0.0015224163087636268,Approved
5065793,0.00010392458504441033,Approved
5065795,0.0015224163087636268,Approved
5065796,0.000214776150884651,Approved
5065797,0.009956345800123029,Approved
5065798,0.00015659883492605942,Approved
5065799,0.0067602660494015905,Approved
5065800,0.18279025047006286,Approved
5065801,0.0017243515275781151,Approved
5065803,0.06380992137681876,Approved
5065804,0.03583621059392293,Approved
5065805,0.0005474474676046459,Approved
5065806,0.0005474474676046459,Approved
5065807,0.0015662036986023053,Approved
5065808,0.0005474474676046459,Approved
5065809,0.00028290441336985007,Approved
5065810,0.0005474474676046459,Approved
5065811,0.03279010235360679,Approved
5065812,0.00028290441336985007,Approved
5065813,1.9425996568252885e-05,Approved
5065815,0.009422240512377285,Approved
5065816,0.004030457738703048,Approved
5065817,0.9979541403652427,Rejected
5065818,0.0005542878266345694,Approved
5065819,0.009553304826443199,Approved
5065820,0.0028803461570553373,Approved
5065821,1.675055038284521e-05,Approved
5065822,0.3347914578623717,Approved
5065823,0.0013073187248177798,Approved
5065824,0.010975636808298873,Approved
5065828,0.25648304972128916,Approved
5065829,0.47340591664378434,Approved
5065830,0.47340591664378434,Approved
5065831,0.25648304972128916,Approved
5065832,0.22836557352741862,Approved
5065833,0.9717493211703488,Rejected
5065835,0.0008153141308545457,Approved
5065836,2.5254262038448946e-05,Approved
5065837,0.003542672970390308,Approved
5065838,0.0034619006657285126,Approved
5065839,0.005766645984292985,Approved
5065841,0.02237751482325026,Approved
5066361,0.004756248241106157,Approved
5066362,8.679599173210106e-05,Approved
5066363,9.071328099905067e-06,Approved
5066364,1.8116603813563904e-05,Approved
5066365,0.013486747328440903,Approved
5066367,1.7209395409734846e-05,Approved
5066368,3.2749891498500606e-05,Approved
5066369,0.0001313074557218582,Approved
5066370,2.264856698668479e-05,Approved
5066371,0.00010997900137804785,Approved
5066372,1.8116603813563904e-05,Approved
5066373,0.999999124367658,Rejected
5066378,6.928856239291423e-05,Approved
5066379,0.000981027532029701,Approved
5066380,0.001718971509984779,Approved
5066381,0.04450784982305206,Approved
5066382,0.0008313076148964891,Approved
5066383,0.005222113956339605,Approved
5066384,0.0008313076148964891,Approved
5066388,0.00013190098212710583,Approved
5066390,0.0055807192905093185,Approved
5066391,0.00014036939158780043,Approved
5066394,0.00012784823505847481,Approved
5066398,0.011355680620733366,Approved
5066399,0.00012784823505847481,Approved
5066400,0.00012784823505847481,Approved
5066402,0.0002028839094176642,Approved
5066403,0.011355680620733366,Approved
5066404,0.0043338369834207266,Approved
5066406,0.0053623561176676235,Approved
5066407,0.0009466409706121301,Approved
5066411,0.0026101955519822143,Approved
5066412,0.0002296761930122269,Approved
5066414,0.00012532568704704924,Approved
5066415,0.0016565024631941955,Approved
5066416,0.00012532568704704924,Approved
5066417,0.999995147320237,Rejected
5066418,0.0013400395629746531,Approved
5066419,0.0021245160635833655,Approved
5066420,0.9999911438026782,Rejected
5066421,0.0010421273718847332,Approved
5066422,0.0010421273718847332,Approved
5066423,0.0062334018855174965,Approved
5066425,0.002362215821353653,Approved
5066426,0.0062334018855174965,Approved
5066427,0.004586962351257246,Approved
5066428,0.0001220470226775797,Approved
5066429,0.002362215821353653,Approved
5066430,0.004586962351257246,Approved
5066431,0.00081916050461327,Approved
5066432,0.06355167374877474,Approved
5066433,5.082424585820709e-05,Approved
5066434,0.007906779441472412,Approved
5066435,0.9999998085526396,Rejected
5066436,0.004137984335860308,Approved
5066437,0.004137984335860308,Approved
5066441,0.9999997970378874,Rejected
5066442,0.0014041356089715261,Approved
5066443,0.00011979489163125514,Approved
5066444,0.0014041356089715261,Approved
5066445,0.0014041356089715261,Approved
5066446,0.0012713666095267703,Approved
5066447,0.0014041356089715261,Approved
5066448,0.00011979489163125514,Approved
5066449,0.9999998970816629,Rejected
5066450,0.9888016116935616,Rejected
5066451,0.11121646161340704,Approved
5066452,0.9999999720255018,Rejected
5066453,0.31031409414704975,Approved
5066454,0.31031409414704975,Approved
5066458,0.9999998714632866,Rejected
5066463,0.009686226132850369,Approved
5066464,0.00018306614246763753,Approved
5066465,0.1287867154064238,Approved
5066466,0.03218617577513654,Approved
5066467,0.02166833255157485,Approved
5066471,0.1664071970563773,Approved
5066472,0.0024120341904343306,Approved
5066473,0.999999875046537,Rejected
5066474,0.020098847608374108,Approved
5066475,0.999999875046537,Rejected
5066477,0.020098847608374108,Approved
5066478,0.9999998599464902,Rejected
5066480,0.00238634019188242,Approved
5066481,0.0037707181031329164,Approved
5066482,0.002758560150969505,Approved
5066483,0.00010340666494633637,Approved
5066484,0.0006039486491701841,Approved
5066486,0.0006148913951673013,Approved
5066487,0.0006039486491701841,Approved
5066488,0.0006039486491701841,Approved
5066490,0.9999999747196633,Rejected
5066491,0.9999999747196633,Rejected
5066492,0.9999999747196633,Rejected
5066493,0.13473936356501695,Approved
5066495,8.353089082158153e-06,Approved
5066496,4.5027575399611754e-06,Approved
5066497,0.0030184554218699523,Approved
5066498,2.4498962257287487e-05,Approved
5066499,7.225731447134988e-06,Approved
5066500,8.353089082158153e-06,Approved
5066501,0.0011922310930973273,Approved
5066502,0.012190559081282897,Approved
5066504,0.014198707294487961,Approved
5066505,0.0016664368268486341,Approved
5066506,0.0001201123873645643,Approved
5066507,0.0030975085379014115,Approved
5066508,0.00021293799838673083,Approved
5066509,3.9666039403187496e-05,Approved
5066510,0.00021293799838673083,Approved
5066511,0.0001201123873645643,Approved
5066512,0.00014905880496633557,Approved
5066513,0.00021293799838673083,Approved
5066514,7.402217495751567e-05,Approved
5066516,0.0008796044953512636,Approved
5066517,0.000557470734496663,Approved
5066518,0.0005433927536332239,Approved
5066519,0.0002273900670959706,Approved
5066520,0.0008502909883349064,Approved
5066521,0.9999996855839335,Rejected
5066522,0.0008502909883349064,Approved
5066523,0.005442821612063984,Approved
5066529,0.00016210332571811728,Approved
5066530,0.999998502322397,Rejected
5066531,0.00032838345145793485,Approved
5066532,0.0005240296703828447,Approved
5066533,0.0008733547070989201,Approved
5066534,0.0008733547070989201,Approved
5066535,0.00021472603006237646,Approved
5066536,0.010258211524136638,Approved
5066539,0.0741236792166947,Approved
5066540,0.027695615080515153,Approved
5066542,0.0011636869871710224,Approved
5066543,0.00045192646502214916,Approved
5066544,0.00866148388974526,Approved
5066546,0.0018604755086199063,Approved
5066547,6.188266277378403e-05,Approved
5066548,0.13443173142538659,Approved
5066549,0.0018604755086199063,Approved
5066550,0.011928587745633283,Approved
5066551,0.004119434143478919,Approved
5066553,0.014987969042856736,Approved
5066554,0.00023312200450867693,Approved
5066558,0.013748479899667338,Approved
5066559,0.01226184371247193,Approved
5066561,0.0003458660612589328,Approved
5066562,0.0005767348742626393,Approved
5066563,0.00020127297469376313,Approved
5066565,1.489623847870099e-05,Approved
5066566,2.5052029437807027e-05,Approved
5066569,0.0002321404948621066,Approved
5066570,0.0005657421018253598,Approved
5066571,0.0032993936874968315,Approved
5066572,0.00463224835163746,Approved
5066574,0.0032993936874968315,Approved
5066581,0.010134079839665522,Approved
5066582,0.001220696234524033,Approved
5066583,7.256987805537256e-06,Approved
5066586,0.0015627013910101853,Approved
5066587,0.0031245597705557957,Approved
5066588,0.0031245597705557957,Approved
5066589,3.953145314034066e-05,Approved
5066590,9.088039479368259e-05,Approved
5066591,9.088039479368259e-05,Approved
5066592,3.953145314034066e-05,Approved
5066595,9.088039479368259e-05,Approved
5066596,9.088039479368259e-05,Approved
5066597,9.088039479368259e-05,Approved
5066598,9.088039479368259e-05,Approved
5066601,9.088039479368259e-05,Approved
5066602,0.0002815954506535907,Approved
5066603,0.013295643205845586,Approved
5066604,0.022304942609939062,Approved
5066605,0.022304942609939062,Approved
5066606,0.012313300904070122,Approved
5066607,0.022304942609939062,Approved
5066610,0.010286318378088471,Approved
5066611,0.00242744693415669,Approved
5066612,0.031608046832428634,Approved
5066614,0.007698113424233308,Approved
5066615,0.00033137144859926587,Approved
5066616,0.9999995171449847,Rejected
5066617,0.0008927257887211079,Approved
5066618,0.0008927257887211079,Approved
5066619,0.00033137144859926587,Approved
5066620,0.005252918476214924,Approved
5066621,1.9096220986865923e-05,Approved
5066622,0.007698113424233308,Approved
5066625,0.0018163674833366434,Approved
5066626,0.05123645949533773,Approved
5066627,0.0105298298658554,Approved
5066631,1.0989068715448461e-05,Approved
5066632,5.460228312020936e-05,Approved
5066635,0.0019789593066614993,Approved
5066636,9.845265126795097e-06,Approved
5066637,0.9999964251846052,Rejected
5066643,0.0012448001557164624,Approved
5066644,0.023110645517081557,Approved
5066646,9.826435227980467e-05,Approved
5066647,0.0007041401405788923,Approved
5066648,2.645195554239336e-06,Approved
5066650,0.0007041401405788923,Approved
5066651,3.0302358984812585e-06,Approved
5066652,0.0007041401405788923,Approved
5066653,9.959233413600167e-06,Approved
5066654,0.0007041401405788923,Approved
5066655,0.0007041401405788923,Approved
5066656,0.0007041401405788923,Approved
5066657,0.0007041401405788923,Approved
5066658,0.0008099329046107632,Approved
5066659,0.0007041401405788923,Approved
5066660,0.0007041401405788923,Approved
5066661,9.296028821120075e-05,Approved
5066662,1.0811468410954323e-05,Approved
5066663,0.0013116292795476634,Approved
5066664,0.00011957661539535575,Approved
5066666,0.0013116292795476634,Approved
5066667,0.0013116292795476634,Approved
5066668,0.9999997791143603,Rejected
5066670,0.9999997424222489,Rejected
5066671,0.9999996062326147,Rejected
5066672,0.9999996182781477,Rejected
5066673,0.9999998866948736,Rejected
